ano;cod_uf;cod_munic;pib;prop_serv;pop;arrecad;educ;cod_reg;idade;area;larrecad;lpib;leduc;lpop;lprop_serv;a2001;a2002;a2003;a2004;a2005;a2006;a2007;uf_r
2001;31;3155603;47489.083;0.648982630386862;27227;278503.81;5.52272727272727;3;62;3118.672;12.5371870186868;10.7682551320285;1.70887180942229;10.2119644069946;-0.432349326292808;1;0;0;0;0;0;0;31
2002;31;3155603;56432.177;0.630624971281898;27535;511171.27;5.33576642335766;3;63;3118.672;13.1444599793707;10.9407947889892;1.67443253392165;10.2232132016966;-0.461043933413376;0;1;0;0;0;0;0;31
2003;31;3155603;81717.379;0.514990440405584;27674;585909.33;6.10772257747172;3;64;3118.672;13.2809203296252;11.3110219754852;1.8095539667885;10.2282486232293;-0.663606940809938;0;0;1;0;0;0;0;31
2004;31;3155603;70171.771;0.631252216792419;27965;900316.76;6.20469034608379;3;65;3118.672;13.7105019359402;11.1587013866338;1.8253055134764;10.2387090072557;-0.460049786648366;0;0;0;1;0;0;0;31
2005;31;3155603;77037.302;0.659082764866298;28125;1156738.22;6.60007624857034;3;66;3118.672;13.961114723013;11.2520450250903;1.88708120177933;10.2444141395067;-0.416906160762715;0;0;0;0;1;0;0;31
2006;31;3155603;88792.235;0.692540524517713;28285;1288313.56;6.55197421434327;3;67;3118.672;14.0688446032229;11.3940544814631;1.87976641100323;10.2500869077773;-0.367388523473671;0;0;0;0;0;1;0;31
2007;31;3155603;105623.521;0.626812213540959;28633;1226935.19;6.84856668051516;3;68;3118.672;14.0200299024121;11.5676363621946;1.9240393866592;10.2623151777929;-0.467108283142953;0;0;0;0;0;0;1;31
2001;31;3155702;75132.45;0.411182278762372;14077;405269;5.92432814710042;3;62;370.355;12.912306323138;11.2270078349739;1.77906728769729;9.55229753882796;-0.888718662164867;1;0;0;0;0;0;0;31
2002;31;3155702;60545.937;0.502828521755308;14235;433311;6.12011884550085;3;63;370.355;12.979210993974;11.0111576451609;1.81158151553517;9.56345899971214;-0.687506078029016;0;1;0;0;0;0;0;31
2003;31;3155702;73432.978;0.463384380243982;14280;415635;6.30062761506276;3;64;370.355;12.9375627502532;11.2041284052545;1.84064924987413;9.56661523589358;-0.769198374405678;0;0;1;0;0;0;0;31
2004;31;3155702;92391.045;0.415804345540198;14375;582516.84;6.59178023850085;3;65;370.355;13.2751133738754;11.4337853373487;1.8858234544454;9.57324586566555;-0.877540452578209;0;0;0;1;0;0;0;31
2005;31;3155702;131408.568;0.362652525062141;14427;647453.24;7.31039017974573;3;66;370.355;13.3808018537319;11.7860665883863;1.98929664849944;9.57685672994577;-1.01431013438945;0;0;0;0;1;0;0;31
2006;31;3155702;142751.584;0.393768646378032;14479;684756.96;7.06212892281595;3;67;370.355;13.4368192513672;11.8688612237789;1.95474655319002;9.58045460278142;-0.931991734082831;0;0;0;0;0;1;0;31
2007;31;3155702;127294.788;0.443423708753889;14319;959388.7;6.99439421338155;3;68;370.355;13.774051589786;11.7542608410522;1.94510900156257;9.56934260567401;-0.813229512877839;0;0;0;0;0;0;1;31
2001;31;3155801;55453.583;0.663358578651266;16500;337960.89;6.90814437760296;3;62;251.76;12.7306854577111;10.9233016074628;1.93270106012436;9.71111565988867;-0.410439592387666;1;0;0;0;0;0;0;31
2002;31;3155801;61915.551;0.656994880010032;16669;431089.35;7.03566878980892;3;63;251.76;12.9740706561851;11.033526654907;1.95099275211878;9.72130598594309;-0.420079053511101;0;1;0;0;0;0;0;31
2003;31;3155801;77607.585;0.623070966581424;16813;462494.91;7.69486623282719;3;64;251.76;13.0443908304687;11.25942044624;2.04055338349156;9.72990767567893;-0.473094855636431;0;0;1;0;0;0;0;31
2004;31;3155801;85773.702;0.61621446629411;17116;490460.62;8.20863309352518;3;65;251.76;13.1031002693415;11.3594677349978;2.10518641673138;9.74776897753671;-0.484160216473736;0;0;0;1;0;0;0;31
2005;31;3155801;100856.435;0.616069505133708;17283;575463.65;8.04262907608696;3;66;251.76;13.2629313426818;11.5214533489818;2.08475602925149;9.75747863840049;-0.484395488804516;0;0;0;0;1;0;0;31
2006;31;3155801;109598.188;0.643663524802071;17449;707868.95;8.38920265780731;3;67;251.76;13.4700142566729;11.6045761205127;2.12694548113672;9.76703761939823;-0.440579166431878;0;0;0;0;0;1;0;31
2007;31;3155801;103928.945;0.677820418556159;16709;816348.89;8.86642078255292;3;68;251.76;13.6125971038425;11.5514627234677;2.182271195444;9.72370277539414;-0.388872895512029;0;0;0;0;0;0;1;31
2001;31;3155900;14682.246;0.66852162809423;5201;68812.48;6.64371772805508;3;61;347.097;11.1391404028201;9.59439428774082;1.89367170560697;8.55660619377307;-0.402686529793364;1;0;0;0;0;0;0;31
2002;31;3155900;16379.001;0.658438387054253;5237;167809.22;7.18825301204819;3;62;347.097;12.0305830178705;9.70375536653617;1.97244816752946;8.56350409427949;-0.417884327773521;0;1;0;0;0;0;0;31
2003;31;3155900;18904.496;0.639317493574015;5282;107982.65;7.42651098901099;3;63;347.097;11.5897258450529;9.8471550563558;2.00505616418891;8.57206009285708;-0.447354087945455;0;0;1;0;0;0;0;31
2004;31;3155900;21085.046;0.650233819741252;5374;99466.15;7.17608286252354;3;64;347.097;11.5075726642602;9.956319347824;1.97075367186423;8.58932778917544;-0.430423258098296;0;0;0;1;0;0;0;31
2005;31;3155900;26200.434;0.600402077309101;5426;116469.76;8.1189376443418;3;65;347.097;11.6653869474781;10.1735312544975;2.09419931363673;8.59895749321888;-0.510155719353564;0;0;0;0;1;0;0;31
2006;31;3155900;26826.435;0.653304883783477;5477;157242.52;8.05215123859192;3;66;347.097;11.9655446058637;10.1971430609423;2.08593929033736;8.60831278478372;-0.425711361603177;0;0;0;0;0;1;0;31
2007;31;3155900;29638.14;0.626183424465908;5388;283768.4;8.32926829268293;3;67;347.097;12.5559136914903;10.2968173244045;2.11977561230654;8.59192953753026;-0.468111940472255;0;0;0;0;0;0;1;31
2001;31;3156106;14685.98;0.553535276501806;5382;79549.33;6.84688346883469;3;38;391.839;11.2841326113546;9.59464857616942;1.92379358069144;8.59081533128685;-0.591429795347074;1;0;0;0;0;0;0;31
2002;31;3156106;16873.294;0.544085819876072;5354;73401.29;6.65968586387435;3;39;391.839;11.2036967893801;9.73348741433386;1.89607231585344;8.5855992240803;-0.608648287443409;0;1;0;0;0;0;0;31
2003;31;3156106;19751.906;0.513974347589544;5321;73438.64;6.47506234413965;3;40;391.839;11.2042055066044;9.89100527200195;1.8679582359778;8.57941653459637;-0.665581922185727;0;0;1;0;0;0;0;31
2004;31;3156106;20857.286;0.523047629495036;5254;66142.3;6.68491484184915;3;41;391.839;11.0995637606514;9.94545861462531;1.89985347178154;8.56674497024549;-0.648082749283631;0;0;0;1;0;0;0;31
2005;31;3156106;23276.56;0.535904833016563;5216;86201.78;6.79041353383459;3;42;391.839;11.3644461060906;10.0552021246038;1.91551184307904;8.55948610360649;-0.623798684017497;0;0;0;0;1;0;0;31
2006;31;3156106;24580.502;0.573797028229936;5179;137118.92;6.82928942807626;3;43;391.839;11.8286038574879;10.1097088060197;1.9212206312856;8.55236726642389;-0.555479554552613;0;0;0;0;0;1;0;31
2007;31;3156106;27624.84;0.560508730548304;5068;135706;7.03099510603589;3;44;391.839;11.818246060026;10.2264706469481;1.95032824716158;8.53070154144103;-0.578910460233867;0;0;0;0;0;0;1;31
2001;31;3156205;7361.921;0.578364532844077;1952;25136.53;6.35695187165775;3;38;79.55;10.1320774455691;8.90407618310171;1.84954899700501;7.57660976697304;-0.547550929443565;1;0;0;0;0;0;0;31
2002;31;3156205;8604.282;0.558207645913976;1983;28518.21;6.37859424920128;3;39;79.55;10.2582981095852;9.06001526530379;1.85294773596312;7.5923661285198;-0.583024260528407;0;1;0;0;0;0;0;31
2003;31;3156205;10264.918;0.53386719699076;2018;28518.21;6.32758620689655;3;40;79.55;10.2582981095852;9.23648734111134;1.84491883750815;7.60986220091355;-0.627608165725473;0;0;1;0;0;0;0;31
2004;31;3156205;11476.172;0.540247305460392;2092;42830.08;6.32909604519774;3;41;79.55;10.6649959384573;9.34802816478957;1.84515742109242;7.64587582518481;-0.615728271186678;0;0;0;1;0;0;0;31
2005;31;3156205;12463.238;0.54896937697892;2133;49718.28;6.84892086330935;3;42;79.55;10.8141279513014;9.43053863016976;1.92409110166067;7.66528471847135;-0.599712618666017;0;0;0;0;1;0;0;31
2006;31;3156205;11894.35;0.624451104936377;2174;60758.58;7.05482041587902;3;43;79.55;11.014663585798;9.38381877643523;1.95371113010893;7.68432406768116;-0.470882247219284;0;0;0;0;0;1;0;31
2007;31;3156205;13054.168;0.623572869599962;2036;59527.76;7.29332129963899;3;44;79.55;10.9941980373528;9.47686274873086;1.98695903892622;7.61874237767041;-0.472289648838643;0;0;0;0;0;0;1;31
2001;31;3156304;19802.201;0.531432743259196;5568;174773.08;5.84997163925128;3;38;72.029;12.071243725767;9.89354837212079;1.76643681324078;8.62479120201426;-0.632178630582153;1;0;0;0;0;0;0;31
2002;31;3156304;23105.248;0.535798879977397;5717;77523.02;6.12953514739229;3;39;72.029;11.2583302034942;10.0478150568542;1.8131189146734;8.65119947126397;-0.623996412248212;0;1;0;0;0;0;0;31
2003;31;3156304;27123.22;0.517199174729254;5876;88564.11;6.28620689655172;3;40;72.029;11.3914819755197;10.2081454665697;1.83835785169814;8.67863153729377;-0.659327227736802;0;0;1;0;0;0;0;31
2004;31;3156304;34975.766;0.46704949935907;6209;68725.08;6.4333652924257;3;41;72.029;11.1378694770924;10.462410700652;1.86149777496496;8.73375513136489;-0.761320032585339;0;0;0;1;0;0;0;31
2005;31;3156304;44055.379;0.452453399617786;6394;137822.66;6.6229573535273;3;42;72.029;11.8337230652619;10.6932027351466;1.89054200033479;8.76311532961979;-0.793070505415487;0;0;0;0;1;0;0;31
2006;31;3156304;60369.999;0.414278489552402;6577;146849.43;6.76039279869067;3;43;72.029;11.8971630551075;11.008247555226;1.91108099468195;8.79133399330135;-0.881216851226391;0;0;0;0;0;1;0;31
2007;31;3156304;60127.501;0.43158248003688;6178;225640.37;6.76127659574468;3;44;72.029;12.3266977276327;11.0042226032165;1.91121171775016;8.72874987347853;-0.840296639478426;0;0;0;0;0;0;1;31
2001;31;3156403;46011.969;0.2391376469892;3763;43706.24;5.24323473882945;3;38;401.965;10.6852461626519;10.7366568372784;1.65693862444196;8.23297179059344;-1.43071596400888;1;0;0;0;0;0;0;31
2002;31;3156403;66211.213;0.206271964840759;3810;91286.93;4.56001263423879;3;39;401.965;11.4217629018996;11.1006051082465;1.51732539418886;8.24538446812075;-1.57855976324005;0;1;0;0;0;0;0;31
2003;31;3156403;84951.237;0.192992704744252;3843;130929.74;4.93166089965398;3;40;401.965;11.7824161224259;11.3498326885008;1.59567582779926;8.25400859056484;-1.64510289004424;0;0;1;0;0;0;0;31
2004;31;3156403;71653.634;0.215247533711968;3914;174147.23;5.12242322254943;3;41;401.965;12.0676563698393;11.179599150742;1.63362761274127;8.27231514795602;-1.53596659352406;0;0;0;1;0;0;0;31
2005;31;3156403;71020.022;0.235455193184818;3953;221327.49;5.79834150018847;3;42;401.965;12.3073987388395;11.1707171162689;1.75757192841801;8.28223006329669;-1.44623464611272;0;0;0;0;1;0;0;31
2006;31;3156403;70256.291;0.255102208569479;3992;168537.16;5.83535660091047;3;43;401.965;12.0349115385851;11.1599051347879;1.7639353779946;8.29204763743135;-1.36609099621023;0;0;0;0;0;1;0;31
2007;31;3156403;68465.822;0.271454785133523;3561;360754.23;6.74698795180723;3;44;401.965;12.7959522021391;11.1340899508288;1.9090961759326;8.17779668327778;-1.30395969073844;0;0;0;0;0;0;1;31
2001;31;3156452;10676.41;0.510639437788545;3937;38556.18;6.53436018957346;3;4;112.319;10.559871677427;9.27579191368359;1.87707443709165;8.27817429094374;-0.672091539028704;1;0;0;0;0;0;0;31
2002;31;3156452;9853.756;0.614853868920643;3998;56185.7;7.14987714987715;3;5;112.319;10.9364175551057;9.19560798127917;1.96709517472294;8.29354951506035;-0.486370650920856;0;1;0;0;0;0;0;31
2003;31;3156452;12004.786;0.552710643904856;4058;77790.54;7.97014925373134;3;6;112.319;11.261775108943;9.3930606825906;2.07570321956923;8.30844552038576;-0.592920662313416;0;0;1;0;0;0;0;31
2004;31;3156452;14261.051;0.539548803240378;4183;94262.92;8.46095717884131;3;7;112.319;11.4538431781435;9.56528739391718;2.1354623089251;8.3387839714422;-0.617022038244768;0;0;0;1;0;0;0;31
2005;31;3156452;15912.651;0.572469100214666;4252;142711.46;8.78883495145631;3;8;112.319;11.8685801085796;9.67486973221577;2.17348216041612;8.35514473946184;-0.557796518434525;0;0;0;0;1;0;0;31
2006;31;3156452;17053.947;0.632550165659598;4321;155480.42;9.50550660792952;3;9;112.319;11.9542750862746;9.74413695152186;2.25187127361836;8.37124213593193;-0.457995748229788;0;0;0;0;0;1;0;31
2007;31;3156452;17841.779;0.640339957130957;4151;127897.44;8.63799621928166;3;10;112.319;11.7589839717294;9.78929812089326;2.15617063685396;8.33110454805304;-0.44575606063906;0;0;0;0;0;0;1;31
2001;31;3156502;14581.818;0.659139004478042;10217;49985.55;4.46666666666667;3;38;1109.229;10.8194892426417;9.58753068914735;1.49664241828876;9.23180827859142;-0.416820834282624;1;0;0;0;0;0;0;31
2002;31;3156502;18009.536;0.627611449845238;10240;110698.79;7.2545045045045;3;39;1109.229;11.6145681881944;9.79865667437338;1.98162258689897;9.2340568985935;-0.465834014431746;0;1;0;0;0;0;0;31
2003;31;3156502;21021.113;0.588040842556719;10258;171137.27;7.37610619469027;3;40;1109.229;12.0502212619925;9.953282592601;1.99824588347851;9.23581316794921;-0.530958873365279;0;0;1;0;0;0;0;31
2004;31;3156502;21791.1;0.619775458788221;10298;211885.02;7.50325379609544;3;41;1109.229;12.263799048034;9.98925690853692;2.01533676594052;9.23970498060609;-0.478398029784751;0;0;0;1;0;0;0;31
2005;31;3156502;24735.284;0.627288128165417;10320;251347.65;7.26021505376344;3;42;1109.229;12.4345923195644;10.115986005302;1.98240945012849;9.24183903903555;-0.466349309348789;0;0;0;0;1;0;0;31
2006;31;3156502;25424.047;0.646014814242595;10342;182293.79;7.35019841269841;3;43;1109.229;12.1133748953581;10.1434507374217;1.99472730778534;9.24396855295617;-0.436932843198397;0;0;0;0;0;1;0;31
2007;31;3156502;27784.368;0.620325932913068;8299;230046.64;7.48272552783109;3;44;1109.229;12.3460373499564;10.2322288393693;2.01259710099629;9.02389030459845;-0.477510240827031;0;0;0;0;0;0;1;31
2001;31;3156601;20214.302;0.629880715149106;9503;156329.18;5.98662551440329;3;57;968.732;11.9597191912432;9.9141456526635;1.78952790019623;9.15936281721132;-0.462224818557;1;0;0;0;0;0;0;31
2002;31;3156601;24505.872;0.616225327545986;9433;209977.82;6.04390681003584;3;58;968.732;12.2547571850739;10.1066680412851;1.7990506257006;9.15196945864985;-0.484142590863251;0;1;0;0;0;0;0;31
2003;31;3156601;28347.375;0.56980066055499;9325;177700.98;6.66453674121406;3;59;968.732;12.0878575290403;10.2522897122763;1.89680044502056;9.14045424451202;-0.562468697643835;0;0;1;0;0;0;0;31
2004;31;3156601;29440.322;0.594139833117314;9099;104158.29;6.91777777777778;3;60;968.732;11.5536670402569;10.290120510283;1.93409458767724;9.11591979635669;-0.520640578035503;0;0;0;1;0;0;0;31
2005;31;3156601;32521.74;0.616876372543412;8973;150239.72;7.00783699059561;3;61;968.732;11.9199874307556;10.3896640677654;1.94702909288919;9.10197534729806;-0.483086643802479;0;0;0;0;1;0;0;31
2006;31;3156601;36478.319;0.637097285102419;8849;173145.45;7.18714689265537;3;62;968.732;12.0618872716915;10.5044733630827;1.97229427693827;9.08805973726735;-0.450832911205426;0;0;0;0;0;1;0;31
2007;31;3156601;40553.463;0.624905646158997;9561;244123.6;7.63275613275613;3;63;968.732;12.4054299333955;10.610376456637;2.03244900323693;9.16544760308545;-0.470154606787875;0;0;0;0;0;0;1;31
2001;31;3156700;466219.62;0.46977387824219;118429;5948101.98;7.54658692671035;3;62;303.564;15.5985827316741;13.0524120896403;2.02109539836242;11.6820689038734;-0.755503810171642;1;0;0;0;0;0;0;31
2002;31;3156700;490786.43;0.500335557362497;120741;7176583.5;7.84393870772947;3;63;303.564;15.7863339921241;13.1037643426999;2.05974109439861;11.7014030345755;-0.692476290931734;0;1;0;0;0;0;0;31
2003;31;3156700;559365.112;0.487301853748791;123242;5350282.6;8.20182706607181;3;64;303.564;15.492659939907;13.2345576909835;2.10435694238668;11.7219051810762;-0.718871525017624;0;0;1;0;0;0;0;31
2004;31;3156700;706962.364;0.441627176917158;128492;6861513.54;8.87737149343279;3;65;303.564;15.7414386080193;13.4687327100813;2.18350551019474;11.76362192457;-0.817289243980909;0;0;0;1;0;0;0;31
2005;31;3156700;711444.103;0.47569801699516;131398;7946814.83;9.2718426642911;3;66;303.564;15.8882817560343;13.4750521312333;2.22698213698613;11.7859861642167;-0.742972044156417;0;0;0;0;1;0;0;31
2006;31;3156700;770093.803;0.489161430117365;134282;9051225.47;8.86222960823843;3;67;303.564;16.0184107175586;13.5542676084881;2.18179838174412;11.8076973452339;-0.715062721046457;0;0;0;0;0;1;0;31
2007;31;3156700;750162.06;0.531604068326249;120770;10450731.72;9.08359995586937;3;68;303.564;16.1621825549764;13.5280445421706;2.2064705849501;11.7016431892694;-0.631856299188416;0;0;0;0;0;0;1;31
2001;31;3156809;37057.593;0.642488706700405;16301;375873.94;7.59719535783366;3;62;919.397;12.8370091002004;10.5202285489983;2.02777914731928;9.69898173460629;-0.442406039487233;1;0;0;0;0;0;0;31
2002;31;3156809;42457.932;0.633197467083418;16314;479164;7.70373746581586;3;63;919.397;13.0797981977527;10.6562690294079;2.04170559626925;9.69977891386053;-0.456972951167396;0;1;0;0;0;0;0;31
2003;31;3156809;50148.891;0.60135912078295;16335;604552.62;7.78260869565217;3;64;919.397;13.312243992395;10.8227516794865;2.05189158991161;9.70106532403517;-0.508562984161767;0;0;1;0;0;0;0;31
2004;31;3156809;54267.668;0.611998308090187;16379;723240.97;7.52321724709784;3;65;919.397;13.4914977374511;10.9016838958007;2.0179938718825;9.70375530548238;-0.49102576103215;0;0;0;1;0;0;0;31
2005;31;3156809;57995.202;0.63996314729622;16404;570443;7.79242424242424;3;66;919.397;13.2541685309351;10.9681155619688;2.05315201075444;9.70528048651195;-0.446344686636004;0;0;0;0;1;0;0;31
2006;31;3156809;60507.151;0.670494880844745;16428;624340.33;8.17926932880204;3;67;919.397;13.3444508993157;11.0105168353812;2.10160282251769;9.70674247507645;-0.399739211122144;0;0;0;0;0;1;0;31
2007;31;3156809;68038.859;0.657916000619587;15889;711745.19;8.2361963190184;3;68;919.397;13.4754752471266;11.1278342768219;2.10853862557626;9.67338232488837;-0.418678014438723;0;0;0;0;0;0;1;31
2001;31;3157005;94920.122;0.727535021499446;36914;582499.23;6.68401707374911;3;61;1897.169;13.2750831425327;11.4607909958418;1.89971916515076;10.5163461618672;-0.318093141577021;1;0;0;0;0;0;0;31
2002;31;3157005;112038.534;0.725060674214106;37071;1146525.55;6.7099628577671;3;62;1897.169;13.9522466662477;11.6265981446758;1.90359341561314;10.5205902717723;-0.321499939057975;0;1;0;0;0;0;0;31
2003;31;3157005;122822.544;0.710752962420319;37234;1401344.92;7.34805537244562;3;63;1897.169;14.1529429905926;11.7184958609078;1.99443570304109;10.5249776013318;-0.341430360439568;0;0;1;0;0;0;0;31
2004;31;3157005;136198.769;0.704418128771781;37577;1707958.93;7.16278317152104;3;64;1897.169;14.3508096073741;11.8218706344776;1.96889861655025;10.5341474400842;-0.35038316621798;0;0;0;1;0;0;0;31
2005;31;3157005;161609.656;0.690788742227135;37766;1954352;7.22331489448883;3;65;1897.169;14.4855692386568;11.9929391757593;1.97731397419884;10.5391645059415;-0.369921229560508;0;0;0;0;1;0;0;31
2006;31;3157005;173194.592;0.713846405781538;37954;1799787.4;7.24734529476382;3;66;1897.169;14.4031791047796;12.0621710506045;1.98063523557188;10.5441301791139;-0.337087457736766;0;0;0;0;0;1;0;31
2007;31;3157005;188845.624;0.70915979498683;37370;1775605.64;7.69941619296359;3;67;1897.169;14.3896521283281;12.1486851560426;2.04114450688959;10.5286235224795;-0.343674397044968;0;0;0;0;0;0;1;31
2001;31;3157104;18811.343;0.571568494604559;6693;154251.98;5.12539682539683;3;52;943.647;11.9463427779899;9.8422153179388;1.6342079513727;8.80881748310064;-0.559370952352123;1;0;0;0;0;0;0;31
2002;31;3157104;22971.058;0.562386808652871;6567;106704.56;5.50521512385919;3;53;943.647;11.5778191730215;10.0419903547008;1.7056958473147;8.78981238619097;-0.575565394214409;0;1;0;0;0;0;0;31
2003;31;3157104;26002.959;0.527437435101136;6468;88258.34;6.14285714285714;3;54;943.647;11.3880234745796;10.1659656182203;1.81528996663825;8.774622220697;-0.63972502710956;0;0;1;0;0;0;0;31
2004;31;3157104;28302.34;0.504049099827081;6261;95061.08;5.88205771643664;3;55;943.647;11.462274911349;10.2506997657254;1.77190665246663;8.74209519574531;-0.685081595363989;0;0;0;1;0;0;0;31
2005;31;3157104;30187.109;0.542083046110842;6147;141066.7;6.10239651416122;3;56;943.647;11.856988107153;10.3151702579301;1.80868156519956;8.72371943690701;-0.612336067673004;0;0;0;0;1;0;0;31
2006;31;3157104;31867.105;0.540938281026783;6033;167633.34;7.72127016129032;3;57;943.647;12.0295343732613;10.3693295655069;2.04397887916788;8.70499967844076;-0.614450089773422;0;0;0;0;0;1;0;31
2007;31;3157104;35573.115;0.551396440823358;6896;370232.72;6.13704496788009;3;58;943.647;12.8218870598728;10.4793454349063;1.81434335071922;8.83869681234353;-0.595301235213132;0;0;0;0;0;0;1;31
2001;31;3157252;19511.195;0.485659079313184;7341;20416.45;6.865;3;8;110.789;9.92409622743766;9.87874368238211;1.92643603921993;8.90123035211078;-0.722248384130574;1;0;0;0;0;0;0;31
2002;31;3157252;24271.123;0.483748403401029;7430;83220.17;8.18668831168831;3;9;110.789;11.329245025313;10.0970425687668;2.10250945854321;8.9132811377118;-0.72619033510658;0;1;0;0;0;0;0;31
2003;31;3157252;22774.322;0.556294233479267;7533;116000.66;8.64019851116625;3;10;110.789;11.6613511597275;10.033388952201;2.15642555838145;8.92704864782569;-0.5864579278017;0;0;1;0;0;0;0;31
2004;31;3157252;28485.632;0.499642170480894;7750;146930.65;8.68543956043956;3;11;110.789;11.8977159857355;10.2571550987844;2.16164800986193;8.95544812234739;-0.693863095804332;0;0;0;1;0;0;0;31
2005;31;3157252;34724.84;0.477973203044276;7870;58388;9.0625;3;12;110.789;10.9748656682505;10.4552105599805;2.20414502018079;8.97081334141145;-0.738200608638962;0;0;0;0;1;0;0;31
2006;31;3157252;33970.631;0.543939439923857;7989;151535;9.36928702010969;3;13;110.789;11.9285719003521;10.4332516361955;2.23743700158463;8.98582087448204;-0.608917361992515;0;0;0;0;0;1;0;31
2007;31;3157252;34400.139;0.558231494355299;7451;151535;9.62118902439024;3;14;110.789;11.9285719003521;10.445815884051;2.26396785624883;8.91610353055373;-0.582981538197263;0;0;0;0;0;0;1;31
2001;31;3157278;7872.971;0.542068553281855;2339;20098.37;7.82062146892655;3;4;416.081;9.90839399623147;8.97119077970251;2.05676402312925;7.75747876658418;-0.61236280347083;1;0;0;0;0;0;0;31
2002;31;3157278;9457.352;0.553021395418083;2321;31014.04;7.56363636363636;3;5;416.081;10.3421952841634;9.15454770742888;2.02335207502879;7.74975340627444;-0.592358588482944;0;1;0;0;0;0;0;31
2003;31;3157278;11680.698;0.486036022847265;2299;68463.37;7.43520782396088;3;6;416.081;11.1340541366979;9.36569301487062;2.00622653163456;7.74022952476318;-0.721472536743568;0;0;1;0;0;0;0;31
2004;31;3157278;11265.493;0.513151443971427;2255;58405.74;7.73665048543689;3;7;416.081;10.9751694516576;9.32949961577913;2.04596884011716;7.72090525193678;-0.667184264958045;0;0;0;1;0;0;0;31
2005;31;3157278;12945.381;0.540317198852626;2231;141070.07;5.31851851851852;3;8;416.081;11.857011996276;9.46849432396573;1.67119479060979;7.71020519443253;-0.615598906596129;0;0;0;0;1;0;0;31
2006;31;3157278;14279.206;0.584628655122701;2206;53771.16;4.75617283950617;3;9;416.081;10.8924925429391;9.56655963210682;1.55944331952779;7.69893619981345;-0.536778410874894;0;0;0;0;0;1;0;31
2007;31;3157278;17432.618;0.55189903203294;2796;77580.69;4.49679487179487;3;10;416.081;11.2590738349993;9.76609832803827;1.50336489229298;7.9359451033537;-0.594390162419467;0;0;0;0;0;0;1;31
2001;31;3157302;12008.456;0.574123934001174;4771;56096.85;7.16412213740458;3;38;159.907;10.9348349402017;9.39336634727582;1.96908553282541;8.47031120551611;-0.554909993074374;1;0;0;0;0;0;0;31
2002;31;3157302;14003.01;0.564514700767906;4730;58009.08;7.18947368421053;3;39;159.907;10.9683548289998;9.54702758548821;1.97261796797025;8.46168048148598;-0.571788853627159;0;1;0;0;0;0;0;31
2003;31;3157302;15565.324;0.558310254254907;4685;62537.52;7.10690789473684;3;40;159.907;11.0435219756045;9.65280089859224;1.96106725396577;8.45212119467252;-0.582840459908276;0;0;1;0;0;0;0;31
2004;31;3157302;16503.909;0.569680249691149;4590;49220.75;7.2555910543131;3;41;159.907;10.8040705615372;9.71135254092105;1.98177235156541;8.43163530305459;-0.562680041007653;0;0;0;1;0;0;0;31
2005;31;3157302;18062.153;0.573100947600211;4538;57192.4;7.87011173184358;3;42;159.907;10.9541763014074;9.80157403359759;2.06307225951323;8.42024166533979;-0.556693403961825;0;0;0;0;1;0;0;31
2006;31;3157302;20038.238;0.617940010493937;4486;66936.63;7.98974358974359;3;43;159.907;11.1115016299068;9.90539762718155;2.07815866786695;8.40871671508015;-0.481363896634243;0;0;0;0;0;1;0;31
2007;31;3157302;22332.175;0.595037250066328;4504;147113.91;7.81797752808989;3;44;159.907;11.8989624636416;10.0137837426883;2.0564258929857;8.41272116981953;-0.519131270242636;0;0;0;0;0;0;1;31
2001;31;3157336;13892.602;0.772151321976977;7211;111134.98;6.625;3;4;2.859;11.6185007775575;9.53911174721818;1.89085037187229;8.88336291691676;-0.258574735241838;1;0;0;0;0;0;0;31
2002;31;3157336;16793.59;0.775214293072535;7334;93755.09;6.96966731898239;3;5;2.859;11.4484412356922;9.72875254496449;1.9415674932147;8.90027634863127;-0.254615780659489;0;1;0;0;0;0;0;31
2003;31;3157336;18927.516;0.75694924785693;7469;76331.44;7.16757493188011;3;6;2.859;11.2428401900672;9.84837201530797;1.96956737311629;8.91851640035707;-0.278459071574351;0;0;1;0;0;0;0;31
2004;31;3157336;22362.744;0.759840786980346;7753;96989.49;7.31339031339031;3;7;2.859;11.4823579010997;10.015151638881;1.98970695740527;8.95583514421896;-0.274646358463361;0;0;0;1;0;0;0;31
2005;31;3157336;23427.709;0.776934825338662;7910;114495.61;7.8410447761194;3;8;2.859;11.6482917606301;10.0616747460979;2.05937208774382;8.9758830607617;-0.252398812005625;0;0;0;0;1;0;0;31
2006;31;3157336;25816.544;0.794889935693949;8066;132500.52;8.13220815752461;3;9;2.859;11.794341848929;10.1587708057131;2.09583249277305;8.99541297543331;-0.22955161958028;0;0;0;0;0;1;0;31
2007;31;3157336;29096.009;0.797339284573359;7347;152512.35;8.09517923362175;3;10;2.859;11.9350008553572;10.2783562959876;2.09126872815956;8.90204734562028;-0.226474988677782;0;0;0;0;0;0;1;31
2001;31;3157377;7164.644;0.697905995050138;4843;35981.16;4.39130434782609;3;4;587.268;10.4907507471182;8.8769136530544;1.47962630091211;8.48528964240323;-0.359670862868203;1;0;0;0;0;0;0;31
2002;31;3157377;8580.775;0.672941546655168;4875;68667.91;5.44444444444444;3;5;587.268;11.1370372657358;9.05727951474316;1.69459572077441;8.49187538343195;-0.396096808005253;0;1;0;0;0;0;0;31
